_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LATITUDE,LONGITUDE,geometry
32301,937,326651,ST JEAN DE BREBEUF CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,101 DEAN PARK RD,English Separate,326651,101,Dean Park Rd,101 Dean Park Rd,M1B 2X2,Scarborough,Toronto,St. Jean De Brebeuf Catholic School,102003,104728,101,,,,7721,,,,,"{u'type': u'Point', u'coordinates': (-79.1740585576, 43.802268384)}"
32302,938,382095,ST JEAN DE LALANDE CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,500 SANDHURST CRCL,French Separate,382095,500,Sandhurst Crcl,500 Sandhurst Crcl,M1S 3Y7,Scarborough,Toronto,Ecole Saint-Jean-De-Lalande C S,102005,104519,500,,,,8871,,,,,"{u'type': u'Point', u'coordinates': (-79.2640882627, 43.8047500214)}"
32303,939,7560969,ST JEROME CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,111 SHARPECROFT BLVD,English Separate,7560969,111,Sharpecroft Blvd,111 Sharpecroft Blvd,M3J 1P5,North York,Toronto,St. Jerome Catholic School,102003,30092951,111,,,,6690,,,,,"{u'type': u'Point', u'coordinates': (-79.488890308, 43.7488344363)}"
32304,940,388184,ST JOACHIM CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,3395 ST CLAIR AVE E,English Separate,388184,3395,St Clair Ave E,3395 St Clair Ave E,M1L 1W3,Scarborough,Toronto,St. Joachim Catholic School,102003,112131,3395,,,,339,,,,,"{u'type': u'Point', u'coordinates': (-79.2754113466, 43.7130080216)}"
32305,941,63252,ST JOHN BOSCO CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,75 HOLMESDALE RD,English Separate,63252,75,Holmesdale Rd,75 Holmesdale Rd,M6E 1Y2,York,Toronto,St. John Bosco Catholic School,102003,8266,75,,,,668,,,,,"{u'type': u'Point', u'coordinates': (-79.4505577406, 43.6887157871)}"
32306,942,829026,ST JOHN CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,780 KINGSTON RD,English Separate,829026,780,Kingston Rd,780 Kingston Rd,M4E 1R7,former Toronto,Toronto,St. John Catholic School,102003,30059637,780,,,,3786,,,,,"{u'type': u'Point', u'coordinates': (-79.2945686729, 43.6802243803)}"
32307,943,14258325,ST JOHN HENRY NEWMAN CATHOLIC HIGH SCHOOL,,ES,Toronto Catholic District School Board,100 BRIMLEY RD S,English Separate,14258325,100,Brimley Rd S,100 Brimley Rd S,M1M 3X4,Scarborough,Toronto,St. John Henry Newman Catholic High School,102004,30029505,100,,,,10496,,,,,"{u'type': u'Point', u'coordinates': (-79.2404353721, 43.7147788011)}"
32308,944,6942850,ST JOHN PAUL II CATHOLIC SECONDARY SCHOOL,,ES,Toronto Catholic District School Board,685 MILITARY TRL,English Separate,6942850,685,Military Trl,685 Military Trl,M1E 4P6,Scarborough,Toronto,Pope John Paul II Catholic Secondary School,102004,14658973,685,,,,8501,,,,,"{u'type': u'Point', u'coordinates': (-79.1993630895, 43.7900759206)}"
32309,945,9950447,ST JOHN THE EVANGELIST CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,23 GEORGE ST,English Separate,9950447,23,George St,23 George St,M9N 2B4,York,Toronto,St.John The Evangelist,102003,9950436,23,,,,9829,,,,,"{u'type': u'Point', u'coordinates': (-79.5202639895, 43.7032102334)}"
32310,946,9779709,ST JOHN VIANNEY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,105 THISTLE DOWN BLVD,English Separate,9779709,105,Thistle Down Blvd,105 Thistle Down Blvd,M9V 1J5,Etobicoke,Toronto,St. John Vianney Catholic School,102003,9779703,105,,,,2621,,,,,"{u'type': u'Point', u'coordinates': (-79.553953735, 43.7380608407)}"
32311,947,523760,ST JOHN XXIII CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,175 GRENOBLE DR,English Separate,523760,175,Grenoble Dr,175 Grenoble Dr,M3C 3E7,North York,Toronto,St. John XXIII Catholic School,102003,445634,175,,,,5756,,,,,"{u'type': u'Point', u'coordinates': (-79.3298478904, 43.712453972)}"
32312,948,8823972,ST JOSAPHAT CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,110 TENTH  ST,English Separate,8823972,110,Tenth St,110 Tenth St,M8V 3G1,Etobicoke,Toronto,St. Josaphat Catholic School,102003,20048481,110,,,,2591,,,,,"{u'type': u'Point', u'coordinates': (-79.5090595342, 43.5992985583)}"
32313,949,832894,ST JOSEPH CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,176 LESLIE ST,English Separate,832894,176,Leslie St,176 Leslie St,M4M 3C7,former Toronto,Toronto,St. Joseph Catholic School,102003,14023389,176,,,,225,,,,,"{u'type': u'Point', u'coordinates': (-79.3318905489, 43.6658080725)}"
32314,950,8128878,ST JOSEPH'S COLLEGE SCHOOL,,ES,Toronto Catholic District School Board,74 WELLESLEY ST W,English Separate,8128878,74,Wellesley St W,74 Wellesley St W,M5S 1C4,former Toronto,Toronto,St. Joseph's College,102004,8128875,74,,,,4649,,,,,"{u'type': u'Point', u'coordinates': (-79.3888646583, 43.6644368621)}"
32315,951,13971304,ST JOSEPH'S MORROW PARK CATHOLIC SECONDARY SCHOOL,,ES,Toronto Catholic District School Board,3379 BAYVIEW AVE,English Separate,13971304,3379,Bayview Ave,3379 Bayview Ave,M2M 3S4,North York,Toronto,St. Josephs Morrow Park,102004,9531674,3379,,,,24,,,,,"{u'type': u'Point', u'coordinates': (-79.3931745581, 43.797848847)}"
32316,952,574322,ST JUDE CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,3251 WESTON RD,English Separate,574322,3251,Weston Rd,3251 Weston Rd,M9M 2T9,North York,Toronto,St. Jude Catholic School,102003,442805,3251,,,,952,,,,,"{u'type': u'Point', u'coordinates': (-79.5392565397, 43.7404844802)}"
32317,953,540372,ST KATERI TEKAKWITHA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,70 MARGARET AVE,English Separate,540372,70,Margaret Ave,70 Margaret Ave,M2J 4C5,North York,Toronto,St. Kateri Tekakwitha Catholic School,102003,30101247,70,,,,6157,,,,,"{u'type': u'Point', u'coordinates': (-79.3380515909, 43.7858197125)}"
32318,954,366586,ST KEVIN CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,15 MURRAY GLEN DR,English Separate,366586,15,Murray Glen Dr,15 Murray Glen Dr,M1R 3J6,Scarborough,Toronto,St. Kevin Catholic School,102003,110028,15,,,,8555,,,,,"{u'type': u'Point', u'coordinates': (-79.3061817662, 43.7507604549)}"
32319,955,4605081,ST LAWRENCE CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,2216 LAWRENCE AVE E,English Separate,4605081,2216,Lawrence Ave E,2216 Lawrence Ave E,M1P 2P9,Scarborough,Toronto,St. Lawrence Catholic School,102003,4605094,2216,,,,3828,,,,,"{u'type': u'Point', u'coordinates': (-79.2799208447, 43.7493063882)}"
32320,956,7570012,ST LEO CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,165 STANLEY AVE,English Separate,7570012,165,Stanley Ave,165 Stanley Ave,M8V 1P1,Etobicoke,Toronto,St. Leo Catholic School,102003,20052938,165,,,,2520,,,,,"{u'type': u'Point', u'coordinates': (-79.4962884514, 43.6142799914)}"
32321,957,13315640,ST LEONARD ADULT EDUCATION CENTRE,,ES,Toronto Catholic District School Board,100 RAVEL RD,English Separate,13315640,100,Ravel Rd,100 Ravel Rd,M2H 1S9,North York,Toronto,Oxford Academy,102003,13315627,100,,,,6503,,,,,"{u'type': u'Point', u'coordinates': (-79.3673403857, 43.7919518365)}"
32322,958,6942666,ST LOUIS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,11 MORGAN AVE,English Separate,6942666,11,Morgan Ave,11 Morgan Ave,M8Y 2Z7,Etobicoke,Toronto,St. Louis Catholic School,102003,20053158,11,,,,2139,,,,,"{u'type': u'Point', u'coordinates': (-79.5009553836, 43.6257451247)}"
32323,959,8431736,ST LUIGI CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,2 RUSKIN AVE,English Separate,8431736,2,Ruskin Ave,2 Ruskin Ave,M6P 3P8,former Toronto,Toronto,St. Luigi Catholic School,102003,8431729,2,,,,4342,,,,,"{u'type': u'Point', u'coordinates': (-79.4514701139, 43.6628755819)}"
32324,960,545070,ST MADELEINE CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,1 NESS DR,French Separate,545070,1,Ness Dr,1 Ness Dr,M3A 2W1,North York,Toronto,St Madeleine Catholic Elementary School,102003,439610,1,,,,6276,,,,,"{u'type': u'Point', u'coordinates': (-79.3227174246, 43.762249209)}"
32325,961,11901986,ST MALACHY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,80 BENNETT RD,English Separate,11901986,80,Bennett Rd,80 Bennett Rd,M1E 3Y3,Scarborough,Toronto,St. Malachy Catholic School,102003,11901984,80,,,,7338,,,,,"{u'type': u'Point', u'coordinates': (-79.166350395, 43.7711329119)}"
32326,962,996286,ST MARCELLUS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,15 DENFIELD ST,English Separate,996286,15,Denfield St,15 Denfield St,M9R 3H2,Etobicoke,Toronto,St. Marcellus Catholic School,106007,909523,15,,,,1457,,,,,"{u'type': u'Point', u'coordinates': (-79.5542249529, 43.6797919364)}"
32327,963,14120386,ST MARGARET CATHOLIC ELEMENTARY SCHOOL - AMEER SITE,,ES,Toronto Catholic District School Board,50 AMEER AVE,English Separate,14120386,50,Ameer Ave,50 Ameer Ave,M6A 2L3,North York,Toronto,Sir Sandford Fleming Academy,102004,30061212,50,,,,4790,,,,,"{u'type': u'Point', u'coordinates': (-79.4417054055, 43.7286921824)}"
32328,964,496586,ST MARGARET CATHOLIC ELEMENTARY SCHOOL - CARMICHAEL SITE,,ES,Toronto Catholic District School Board,85 CARMICHAEL AVE,English Separate,496586,85,Carmichael Ave,85 Carmichael Ave,M5M 2X1,North York,Toronto,St. Margaret Catholic School,102003,443017,85,,,,5123,,,,,"{u'type': u'Point', u'coordinates': (-79.4266484151, 43.7359856885)}"
32329,965,4650231,ST MARGARET'S PUBLIC SCHOOL,,EP,Toronto District School Board,235 GALLOWAY RD,English Public,4650231,235,Galloway Rd,235 Galloway Rd,M1E 1X5,Scarborough,Toronto,St. Margaret's Public School,102001,30025638,235,,,,7948,,,,,"{u'type': u'Point', u'coordinates': (-79.1958212212, 43.7679505558)}"
32330,966,300816,ST MARGUERITE BOURGEOYS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,75 ALEXMUIR BLVD,English Separate,300816,75,Alexmuir Blvd,75 Alexmuir Blvd,M1V 1H6,Scarborough,Toronto,St. Marguerite Bourgeoys Catholic School,102003,104354,75,,,,7182,,,,,"{u'type': u'Point', u'coordinates': (-79.2850919491, 43.8082306631)}"
32331,967,10142951,ST MARGUERITE D'YOUVILLE CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,755 ROYAL YORK RD,French Separate,10142951,755,Royal York Rd,755 Royal York Rd,M8Y 2T3,Etobicoke,Toronto,,115001,10142922,755,,,,2413,,,,,"{u'type': u'Point', u'coordinates': (-79.5060880635, 43.6359577031)}"
32332,968,350045,ST MARIA GORETTI CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,21 KENMARK BLVD,English Separate,350045,21,Kenmark Blvd,21 Kenmark Blvd,M1K 3N8,Scarborough,Toronto,St. Maria Goretti Catholic School,102003,111374,21,,,,8220,,,,,"{u'type': u'Point', u'coordinates': (-79.2659221068, 43.7298353181)}"
32333,969,7940024,ST MARK CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,45 CLOVERHILL RD,English Separate,7940024,45,Cloverhill Rd,45 Cloverhill Rd,M8Y 1T4,Etobicoke,Toronto,St. Mark Catholic School,102003,7940021,45,,,,1363,,,,,"{u'type': u'Point', u'coordinates': (-79.4901975063, 43.6344998506)}"
32334,970,10257820,ST MARTHA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,1865 SHEPPARD AVE W,English Separate,10257820,1865,Sheppard Ave W,1865 Sheppard Ave W,M3L 1Y5,North York,Toronto,St. Martha Catholic School,102003,10257821,1865,,,,6699,,,,,"{u'type': u'Point', u'coordinates': (-79.5021846314, 43.7409310902)}"
32335,971,365462,ST MARTIN DE PORRES CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,230 MORNINGSIDE AVE,English Separate,365462,230,Morningside Ave,230 Morningside Ave,M1E 3E1,Scarborough,Toronto,St. Martin de Porres Catholic School,102003,108387,230,,,,4015,,,,,"{u'type': u'Point', u'coordinates': (-79.1862924599, 43.7669828897)}"
32336,972,795079,ST MARY CATHOLIC ACADEMY SECONDARY SCHOOL,,ES,Toronto Catholic District School Board,66 DUFFERIN PARK AVE,English Separate,795079,66,Dufferin Park Ave,66 Dufferin Park Ave,M6H 1J6,former Toronto,Toronto,St. Mary Catholic Academy,102004,1144305,66,,,,3328,,,,,"{u'type': u'Point', u'coordinates': (-79.4321542871, 43.6577935997)}"
32337,973,8457265,ST MARY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,20 PORTUGAL SQ,English Separate,8457265,20,Portugal Sq,20 Portugal Sq,M6J 3P2,former Toronto,Toronto,St. Mary Catholic School,102003,14674139,20,,,,4211,,,,,"{u'type': u'Point', u'coordinates': (-79.4046349661, 43.645843806)}"
32338,974,10364883,ST MARY OF THE ANGELS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,1477 DUFFERIN ST,English Separate,10364883,1477,Dufferin St,1477 Dufferin St,M6H 4C7,former Toronto,Toronto,St. Mary Of The Angels Catholic School,102003,10364636,1477,,,,557,,,,,"{u'type': u'Point', u'coordinates': (-79.440292705, 43.6721188639)}"
32339,975,10635876,ST MATTHEW CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,18 LAVENDER RD,English Separate,10635876,18,Lavender Rd,18 Lavender Rd,M6N 2B5,York,Toronto,St. Matthew Catholic School,102003,14072375,18,,,,731,,,,,"{u'type': u'Point', u'coordinates': (-79.4679721851, 43.6805852614)}"
32340,976,571309,ST MATTHIAS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,101 VAN HORNE AVE,English Separate,571309,101,Van Horne Ave,101 Van Horne Ave,M2J 2S8,North York,Toronto,St. Matthias Catholic School,102003,437364,101,,,,6984,,,,,"{u'type': u'Point', u'coordinates': (-79.3594556324, 43.784890225)}"
32341,977,1011124,ST MAURICE CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,45 KINGSVIEW BLVD,English Separate,1011124,45,Kingsview Blvd,45 Kingsview Blvd,M9R 1T7,Etobicoke,Toronto,St. Maurice Catholic School,102003,30092086,45,,,,1929,,,,,"{u'type': u'Point', u'coordinates': (-79.5539328681, 43.6978127589)}"
32342,978,8351474,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 1,,ES,Toronto Catholic District School Board,50 GEORGE ST S,English Separate,8351474,50,George St S,50 George St S,M5A 4B2,former Toronto,Toronto,St. Michael Catholic School,102003,8351473,50,,,,3493,,,,,"{u'type': u'Point', u'coordinates': (-79.3696697459, 43.6479370958)}"
32343,979,6168187,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 2,,ES,Toronto Catholic District School Board,49 HENRY LANE TER,English Separate,6168187,49,Henry Lane Ter,49 Henry Lane Ter,M5A 4B5,former Toronto,Toronto,,115001,6168193,49,,,,3645,,,,,"{u'type': u'Point', u'coordinates': (-79.3696700188, 43.6468591647)}"
32344,980,2184376,ST MICHAEL FRENCH CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,29 MEADOWVALE RD,French Separate,2184376,29,Meadowvale Rd,29 Meadowvale Rd,M1C 1R7,Scarborough,Toronto,,100001,2184375,29,,,,8470,,,,,"{u'type': u'Point', u'coordinates': (-79.157004989, 43.7774532794)}"
32345,981,773895,ST MICHAEL'S CHOIR SCHOOL - CHORAL BLDG,,ES,Toronto Catholic District School Board,66 BOND ST,English Separate,773895,66,Bond St,66 Bond St,M5B 1X2,former Toronto,Toronto,St. Michael Choir Jr,102003,1144656,66,,,,3029,,,,,"{u'type': u'Point', u'coordinates': (-79.378077078, 43.6550645831)}"
32346,982,773896,ST MICHAEL'S CHOIR SCHOOL - ELEMENTARY,,ES,Toronto Catholic District School Board,67 BOND ST,English Separate,773896,67,Bond St,67 Bond St,M5B 1X5,former Toronto,Toronto,St. Michael Choir Sr,102007,1144656,67,,,,3029,,,,,"{u'type': u'Point', u'coordinates': (-79.3776872581, 43.655445734)}"
32347,983,773893,ST MICHAEL'S CHOIR SCHOOL - GYMNASIUM BLDG,,ES,Toronto Catholic District School Board,56 BOND ST,English Separate,773893,56,Bond St,56 Bond St,M5B 1X2,former Toronto,Toronto,St Michaels Parish Hall,109001,1144656,56,,,,3029,,,,,"{u'type': u'Point', u'coordinates': (-79.3781236269, 43.6548028554)}"
32348,984,14205177,ST MICHAEL'S CHOIR SCHOOL - SECONDARY,,ES,Toronto Catholic District School Board,69 BOND ST,English Separate,14205177,69,Bond St,69 Bond St,M5B 1X4,former Toronto,Toronto,,115001,1144656,69,,,,3029,,,,,"{u'type': u'Point', u'coordinates': (-79.3777294124, 43.6555361617)}"
32349,985,8837322,ST MICHAEL'S COLLEGE,,PR,,1515 BATHURST ST,Private,8837322,1515,Bathurst St,1515 Bathurst St,M5P 3H4,York,Toronto,,115001,8837318,1515,,,,436,,,,,"{u'type': u'Point', u'coordinates': (-79.4175812302, 43.6847716857)}"
32350,986,7632822,ST MONICA CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,14 BROADWAY AVE,English Separate,7632822,14,Broadway Ave,14 Broadway Ave,M4P 1T4,former Toronto,Toronto,St. Monica Catholic School,102003,7632816,14,,,,45,,,,,"{u'type': u'Point', u'coordinates': (-79.3976277049, 43.7101592664)}"
32351,987,2133565,ST MOTHER TERESA CATHOLIC ACADEMY,,ES,Toronto Catholic District School Board,40 SEWELLS RD,English Separate,2133565,40,Sewell's Rd,40 Sewell's Rd,M1B 3G5,Scarborough,Toronto,St. Mother Teresa Catholic Academy,102004,2133566,40,,,,8919,,,,,"{u'type': u'Point', u'coordinates': (-79.2144834882, 43.8097232376)}"
32352,988,301461,ST NICHOLAS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,33 AMARILLO DR,English Separate,301461,33,Amarillo Dr,33 Amarillo Dr,M1J 2P7,Scarborough,Toronto,St. Nicholas Catholic School,102003,110175,33,,,,7194,,,,,"{u'type': u'Point', u'coordinates': (-79.2328936497, 43.747733288)}"
32353,989,71978,ST NICHOLAS OF BARI CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,363 ROGERS RD,English Separate,71978,363,Rogers Rd,363 Rogers Rd,M6E 1R6,York,Toronto,St. Nicholas Of Bari Catholic School,102003,8745,363,,,,849,,,,,"{u'type': u'Point', u'coordinates': (-79.4604931992, 43.6828243739)}"
32354,990,1038674,ST NOEL CHABANEL CATHOLIC ELEMENTARY SCHOOL,,FS,Conseil scolaire de district catholique Centre-Sud,30 THISTLE DOWN BLVD,French Separate,1038674,30,Thistle Down Blvd,30 Thistle Down Blvd,M9V 1H8,Etobicoke,Toronto,,114001,907072,30,,,,2621,,,,,"{u'type': u'Point', u'coordinates': (-79.5607609383, 43.7367756505)}"
32355,991,539709,ST NORBERT CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,60 MANIZA RD,English Separate,539709,60,Maniza Rd,60 Maniza Rd,M3K 1R6,North York,Toronto,St. Norbert Catholic School,102003,443285,60,,,,6143,,,,,"{u'type': u'Point', u'coordinates': (-79.4645227877, 43.7346150368)}"
32356,992,2917611,ST OSCAR ROMERO CATHOLIC SECONCARY SCHOOL,,ES,Toronto Catholic District School Board,99 HUMBER BLVD,English Separate,2917611,99,Humber Blvd,99 Humber Blvd,M6N 2H4,York,Toronto,St. Oscar Romero Catholic Secondary School,102004,2884873,99,,,,9746,,,,,"{u'type': u'Point', u'coordinates': (-79.4810172796, 43.6803090053)}"
32357,993,564800,ST PASCHAL BAYLON CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,15 ST PASCHAL CRT,English Separate,564800,15,St Paschal Crt,15 St Paschal Crt,M2M 1X6,North York,Toronto,St. Paschal Baylon Catholic School,102003,436962,15,,,,6777,,,,,"{u'type': u'Point', u'coordinates': (-79.4317032641, 43.7921112222)}"
32358,994,6355204,ST PATRICK CATHOLIC SECONDARY SCHOOL,,ES,Toronto Catholic District School Board,49 FELSTEAD AVE,English Separate,6355204,49,Felstead Ave,49 Felstead Ave,M4J 1G3,former Toronto,Toronto,St. Patrick Catholic Secondary School,102004,20053274,49,,,,3430,,,,,"{u'type': u'Point', u'coordinates': (-79.3276494866, 43.678322303)}"
32359,995,11070056,ST PAUL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,80 SACKVILLE ST,English Separate,11070056,80,Sackville St,80 Sackville St,M5A 3E5,former Toronto,Toronto,St. Paul Catholic School,102003,14661318,80,,,,4353,,,,,"{u'type': u'Point', u'coordinates': (-79.3617341875, 43.6554889408)}"
32360,996,825426,ST PIUS X CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,71 JANE ST,English Separate,825426,71,Jane St,71 Jane St,M6S 3Y3,former Toronto,Toronto,St. Pius X Catholic School,102003,1145511,71,,,,694,,,,,"{u'type': u'Point', u'coordinates': (-79.4847133387, 43.6512772233)}"
32361,997,518696,ST RAPHAEL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,3 GADE DR,English Separate,518696,3,Gade Dr,3 Gade Dr,M3M 2K2,North York,Toronto,St. Raphael Catholic School,102003,444040,3,,,,5656,,,,,"{u'type': u'Point', u'coordinates': (-79.4887180637, 43.7285235857)}"
32362,998,841367,ST RAYMOND CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,402 MELITA CRES,English Separate,841367,402,Melita Cres,402 Melita Cres,M6G 3X6,former Toronto,Toronto,St. Bruno / St. Raymond Catholic School,102003,1141684,402,,,,3974,,,,,"{u'type': u'Point', u'coordinates': (-79.4270629278, 43.6732399544)}"
32363,999,375269,ST RENE GOUPIL CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,44 PORT ROYAL TRL,English Separate,375269,44,Port Royal Trl,44 Port Royal Trl,M1V 2G8,Scarborough,Toronto,St. Rene Goupil Catholic School,102003,103481,44,,,,8721,,,,,"{u'type': u'Point', u'coordinates': (-79.2883031244, 43.8193483615)}"
