AREA_ID,AREA_NAME,OBJECTID,LNG,LAT
49886,Toronto,13448849,-79.32270435,43.6401031
49886,Toronto,13448849,-79.32269118,43.6402381
49886,Toronto,13448849,-79.32265093,43.64035956
49886,Toronto,13448849,-79.32260293,43.64048101
49886,Toronto,13448849,-79.3226103,43.64060705
49886,Toronto,13448849,-79.32261698,43.64071058
49886,Toronto,13448849,-79.32264488,43.64083665
49886,Toronto,13448849,-79.32263483,43.64095816
49886,Toronto,13448849,-79.32262359,43.64109316
49886,Toronto,13448849,-79.32262672,43.64121469
49886,Toronto,13448849,-79.32254938,43.64130459
49886,Toronto,13448849,-79.32244534,43.64138544
49886,Toronto,13448849,-79.32236219,43.64147083
49886,Toronto,13448849,-79.32232319,43.64156529
49886,Toronto,13448849,-79.32230077,43.64167778
49886,Toronto,13448849,-79.32228455,43.64179478
49886,Toronto,13448849,-79.32224357,43.64190273
49886,Toronto,13448849,-79.32221801,43.64202872
49886,Toronto,13448849,-79.32219012,43.6421637
49886,Toronto,13448849,-79.32214056,43.64228515
49886,Toronto,13448849,-79.32211497,43.64242914
49886,Toronto,13448849,-79.32210766,43.64254165
49886,Toronto,13448849,-79.32210962,43.64266318
49886,Toronto,13448849,-79.32208333,43.64278016
49886,Toronto,13448849,-79.32203307,43.6428791
49886,Toronto,13448849,-79.32199011,43.64299606
49886,Toronto,13448849,-79.32197703,43.64309956
49886,Toronto,13448849,-79.32197985,43.64319408
49886,Toronto,13448849,-79.32194967,43.64331106
49886,Toronto,13448849,-79.32189553,43.64341449
49886,Toronto,13448849,-79.3218569,43.64350895
49886,Toronto,13448849,-79.32182408,43.64360792
49886,Toronto,13448849,-79.32176535,43.64368884
49886,Toronto,13448849,-79.32174732,43.64375632
49886,Toronto,13448849,-79.32175483,43.64383735
49886,Toronto,13448849,-79.32176072,43.64394088
49886,Toronto,13448849,-79.32171897,43.64404434
49886,Toronto,13448849,-79.32168306,43.6441343
49886,Toronto,13448849,-79.32166182,43.64424679
49886,Toronto,13448849,-79.32164987,43.64435479
49886,Toronto,13448849,-79.32163449,43.64444478
49886,Toronto,13448849,-79.32161446,43.64453927
49886,Toronto,13448849,-79.32159758,43.64461576
49886,Toronto,13448849,-79.32158076,43.64467424
49886,Toronto,13448849,-79.32158484,43.64473276
49886,Toronto,13448849,-79.32166068,43.64475988
49886,Toronto,13448849,-79.3216804,43.64477342
49886,Toronto,13448849,-79.32168641,43.64483193
49886,Toronto,13448849,-79.32432554,43.64521412
49886,Toronto,13448849,-79.32458434,43.64440436
49886,Toronto,13448849,-79.32446392,43.64425564
49886,Toronto,13448849,-79.32533074,43.64228105
49886,Toronto,13448849,-79.32630024,43.64080623
49886,Toronto,13448849,-79.32545367,43.64048799
49886,Toronto,13448849,-79.32542733,43.64048984
49886,Toronto,13448849,-79.32535654,43.64045823
49886,Toronto,13448849,-79.32527882,43.6404131
49886,Toronto,13448849,-79.3251813,43.64038146
49886,Toronto,13448849,-79.3250881,43.6403318
49886,Toronto,13448849,-79.32498713,43.64028663
49886,Toronto,13448849,-79.32486603,43.64024144
49886,Toronto,13448849,-79.32475574,43.64020526
49886,Toronto,13448849,-79.32469468,43.64015566
49886,Toronto,13448849,-79.32471505,43.64007918
49886,Toronto,13448849,-79.32479346,43.64002079
49886,Toronto,13448849,-79.32486105,43.63995338
49886,Toronto,13448849,-79.32495723,43.63990852
49886,Toronto,13448849,-79.32505831,43.63991317
49886,Toronto,13448849,-79.32517169,43.63995385
49886,Toronto,13448849,-79.32527228,43.63999451
49886,Toronto,13448849,-79.32538526,43.64003519
49886,Toronto,13448849,-79.32549012,43.64007136
49886,Toronto,13448849,-79.32559005,43.64007601
